X,Y,Z
0.01,-0.03,0.49
0.01,-0.03,0.49
0.01,-0.03,0.49
0.01,-0.03,0.49
0.01,-0.03,0.49
0.01,-0.03,0.49
0.02,-0.03,0.73
0.02,-0.03,0.73
0.02,-0.03,0.73
0.02,-0.03,0.73
0.02,-0.03,0.73
0.02,-0.03,0.73
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.04,-0.07,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.04,-0.05,1.01
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.04,-0.05,0.99
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.03,-0.05,1
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.04,-0.05,0.97
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.04,0.99
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.05,0.98
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.04,1
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,0.99
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
0.03,-0.05,1.01
